year,F
1.973749999999914735e+03,-1.924521673538871269e+01
1.973833333333247992e+03,-2.317458242311143835e+01
1.973916666666581250e+03,-7.769952129215010217e+00
1.973999999999914507e+03,-1.505837884537793592e+01
1.974083333333247765e+03,-4.100913899452669398e+01
1.974166666666581023e+03,-3.346487836890561596e+01
1.974249999999914280e+03,-6.972753629054432523e+00
1.974333333333247538e+03,-5.380722744302254057e+00
1.974416666666580795e+03,-1.023202041981249977e+01
1.974499999999914053e+03,-1.684412914121757510e+01
1.974583333333247310e+03,-1.746994158872714920e+01
1.974666666666580568e+03,-7.301466345013150061e+00
1.974749999999913825e+03,-2.466256445555194432e+01
1.974833333333247083e+03,-5.018229588691176701e+01
1.974916666666580340e+03,-3.804994326242228908e+01
1.974999999999913598e+03,-1.619707777316460806e+01
1.975083333333246856e+03,-1.787785044394105682e+01
1.975166666666580113e+03,-1.723824262659761075e+01
1.975249999999913371e+03,-1.555959900975786780e+01
1.975333333333246628e+03,-1.258575332545365910e+01
1.975416666666579886e+03,2.501631788566811565e-01
1.975499999999913143e+03,-1.504117845062525127e+01
1.975583333333246401e+03,-4.257395723890449801e+01
1.975666666666579658e+03,-3.395551199269358733e+01
1.975749999999912916e+03,-1.416798071369689893e+01
1.975833333333246173e+03,-1.775301646428678737e+01
1.975916666666579431e+03,-1.882658709770615957e+01
1.975999999999912689e+03,-1.532885229595455456e+01
1.976083333333245946e+03,-1.041839769672209570e+01
1.976166666666579204e+03,2.024257363954099276e+00
1.976249999999912461e+03,-1.522501754103839389e+01
1.976333333333245719e+03,-4.128166645902514631e+01
1.976416666666578976e+03,-3.267923941561865320e+01
1.976499999999912234e+03,-1.907638221389544952e+01
1.976583333333245491e+03,-2.574553273073357573e+01
1.976666666666578749e+03,-2.666518168589849935e+01
1.976749999999912006e+03,-1.929241496540635836e+01
1.976833333333245264e+03,-7.927204127692357716e+00
1.976916666666578521e+03,7.917305915888867673e+00
1.976999999999911779e+03,-1.277214412824348244e+01
1.977083333333245037e+03,-4.257838461327339274e+01
1.977166666666578294e+03,-3.032433850318506785e+01
1.977249999999911552e+03,-1.649388560463476949e+01
1.977333333333244809e+03,-2.929619208278734988e+01
1.977416666666578067e+03,-3.496579029022532836e+01
1.977499999999911324e+03,-2.610256770939548687e+01
1.977583333333244582e+03,-9.005712332409865795e+00
1.977666666666577839e+03,1.044735020041669671e+01
1.977749999999911097e+03,-8.352588472567280320e+00
1.977833333333244354e+03,-3.526982874565486981e+01
1.977916666666577612e+03,-2.190001913548676526e+01
1.977999999999910870e+03,-1.018703191176773259e+01
1.978083333333244127e+03,-2.698529046551359301e+01
1.978166666666577385e+03,-3.601359306199920240e+01
1.978249999999910642e+03,-2.307224988798916954e+01
1.978333333333243900e+03,-4.121660109832815166e+00
1.978416666666577157e+03,8.137872826662253090e+00
1.978499999999910415e+03,-1.461418103333026508e+01
1.978583333333243672e+03,-3.472356060537823907e+01
1.978666666666576930e+03,-1.453830269323626645e+01
1.978749999999910187e+03,-1.273585439203541014e+01
1.978833333333243445e+03,-4.110079290817147069e+01
1.978916666666576702e+03,-4.843971166453455623e+01
1.978999999999909960e+03,-2.897787536898520244e+01
1.979083333333243218e+03,-8.142802393127507088e+00
1.979166666666576475e+03,-2.919234610092402704e-01
1.979249999999909733e+03,-2.084559525362623589e+01
1.979333333333242990e+03,-2.928501250807653378e+01
1.979416666666576248e+03,-9.763276433574397117e-01
1.979499999999909505e+03,-2.185702123840840727e+00
1.979583333333242763e+03,-3.803881851502698908e+01
1.979666666666576020e+03,-4.587155223524992209e+01
1.979749999999909278e+03,-1.939980555038152232e+01
1.979833333333242535e+03,-1.635576540849054794e+00
1.979916666666575793e+03,-6.967561584668448660e+00
1.979999999999909051e+03,-2.621446269228792758e+01
1.980083333333242308e+03,-2.231140821814075181e+01
1.980166666666575566e+03,7.304635808563261890e+00
1.980249999999908823e+03,-6.510692253487794900e+00
1.980333333333242081e+03,-4.648711750067114679e+01
1.980416666666575338e+03,-4.594888389094360548e+01
1.980499999999908596e+03,-1.900453654592093855e+01
1.980583333333241853e+03,-1.061660686730211545e+01
1.980666666666575111e+03,-2.314230125800553139e+01
1.980749999999908368e+03,-3.326382188779764704e+01
1.980833333333241626e+03,-1.359228991440797252e+01
1.980916666666574883e+03,1.696901460390192540e+01
1.980999999999908141e+03,-7.481806772755300372e+00
1.981083333333241399e+03,-5.063585201659287804e+01
1.981166666666574656e+03,-3.958603159755779188e+01
1.981249999999907914e+03,-8.044909262028465236e+00
1.981333333333241171e+03,-1.251449789677064572e+01
1.981416666666574429e+03,-3.595735978229276242e+01
1.981499999999907686e+03,-3.714460779480715047e+01
1.981583333333240944e+03,-6.458513167468170835e+00
1.981666666666574201e+03,1.989370191018704048e+01
1.981749999999907459e+03,-9.835923158749853457e+00
1.981833333333240716e+03,-4.635488956360033796e+01
1.981916666666573974e+03,-2.899014123486646710e+01
1.981999999999907232e+03,-3.830129993245963149e+00
1.982083333333240489e+03,-1.842681821517232876e+01
1.982166666666573747e+03,-4.238951699949208063e+01
1.982249999999907004e+03,-3.156981197903510861e+01
1.982333333333240262e+03,2.561917206109040279e+00
1.982416666666573519e+03,1.576743890786919877e+01
1.982499999999906777e+03,-2.024687704292645307e+01
1.982583333333240034e+03,-4.544627806437597428e+01
1.982666666666573292e+03,-1.697409470715070512e+01
1.982749999999906549e+03,-3.423837585086655366e+00
1.982833333333239807e+03,-3.520651631662895653e+01
1.982916666666573065e+03,-5.571893705099147809e+01
1.982999999999906322e+03,-3.114238308408619105e+01
1.983083333333239580e+03,2.900048808249749754e+00
1.983166666666572837e+03,4.983076227765483424e+00
1.983249999999906095e+03,-2.738686577095925045e+01
1.983333333333239352e+03,-3.655535608436191808e+01
1.983416666666572610e+03,-2.636574075259318306e+00
1.983499999999905867e+03,2.856602898937367740e+00
1.983583333333239125e+03,-3.495183640647239542e+01
1.983666666666572382e+03,-5.044380873988612990e+01
1.983749999999905640e+03,-1.741956850031494852e+01
1.983833333333238897e+03,8.970440551473359392e+00
1.983916666666572155e+03,-5.187754672510958898e+00
1.983999999999905413e+03,-3.281908236467877771e+01
1.984083333333238670e+03,-2.618182812095441747e+01
1.984166666666571928e+03,7.275068695404314667e+00
1.984249999999905185e+03,-5.381939371179747411e+00
1.984333333333238443e+03,-5.002871086272227785e+01
1.984416666666571700e+03,-5.239386755185857680e+01
1.984499999999904958e+03,-1.607165401659039716e+01
1.984583333333238215e+03,-3.108102086235842165e+00
1.984666666666571473e+03,-2.516593315017109589e+01
1.984749999999904730e+03,-3.871478585890076829e+01
1.984833333333237988e+03,-1.465983626738077561e+01
1.984916666666571246e+03,1.653690698731598729e+01
1.984999999999904503e+03,-6.668598610343986266e+00
1.985083333333237761e+03,-5.108164674755963119e+01
1.985166666666571018e+03,-4.225925437998220957e+01
1.985249999999904276e+03,-2.390684600922053704e+00
1.985333333333237533e+03,-3.556349551627061345e+00
1.985416666666570791e+03,-3.557655348419891084e+01
1.985499999999904048e+03,-3.713334117367709553e+01
1.985583333333237306e+03,-3.281044468925234270e+00
1.985666666666570563e+03,1.911396508428919816e+01
1.985749999999903821e+03,-1.266934065620277927e+01
1.985833333333237078e+03,-4.995063262748692523e+01
1.985916666666570336e+03,-3.292703923180055625e+01
1.985999999999903594e+03,-2.513779168616100179e+00
1.986083333333236851e+03,-1.657427685493918190e+01
1.986166666666570109e+03,-4.605019047851631342e+01
1.986249999999903366e+03,-3.271398596618807630e+01
1.986333333333236624e+03,4.658511902837318530e+00
1.986416666666569881e+03,1.412431312917692594e+01
1.986499999999903139e+03,-2.205114035894784053e+01
1.986583333333236396e+03,-4.732773535390769837e+01
1.986666666666569654e+03,-2.012243356633721447e+01
1.986749999999902911e+03,-5.096954627021013096e-01
1.986833333333236169e+03,-3.098842581355983583e+01
1.986916666666569427e+03,-5.622851071676732460e+01
1.986999999999902684e+03,-2.841024353827176441e+01
1.987083333333235942e+03,6.593539464154339669e+00
1.987166666666569199e+03,4.137053415461096506e+00
1.987249999999902457e+03,-2.631613726471831427e+01
1.987333333333235714e+03,-3.575266170495960694e+01
1.987416666666568972e+03,-6.748240936199804807e+00
1.987499999999902229e+03,1.400752678384836969e+00
1.987583333333235487e+03,-3.320035024947100055e+01
1.987666666666568744e+03,-5.059999115331190467e+01
1.987749999999902002e+03,-1.652201457807557361e+01
1.987833333333235259e+03,9.200264768978708929e+00
1.987916666666568517e+03,-7.163397690713688704e+00
1.987999999999901775e+03,-3.066311698478661896e+01
1.988083333333235032e+03,-2.493188065332950032e+01
1.988166666666568290e+03,2.543264867814723829e+00
1.988249999999901547e+03,-7.479394705273564981e+00
1.988333333333234805e+03,-4.993263827178277126e+01
1.988416666666568062e+03,-5.406345351779832953e+01
1.988499999999901320e+03,-1.567230881772051276e+01
1.988583333333234577e+03,-3.417847399701347655e+00
1.988666666666567835e+03,-2.525525370573288697e+01
1.988749999999901092e+03,-3.286901138066389905e+01
1.988833333333234350e+03,-1.286769735310266682e+01
1.988916666666567608e+03,1.028168003687742171e+01
1.988999999999900865e+03,-6.316427739316502254e+00
1.989083333333234123e+03,-4.489028613491086617e+01
1.989166666666567380e+03,-4.188192906603470078e+01
1.989249999999900638e+03,-4.807823656134186052e+00
1.989333333333233895e+03,-4.444977978278501496e+00
1.989416666666567153e+03,-3.236429907596296829e+01
1.989499999999900410e+03,-2.893073844590115939e+01
1.989583333333233668e+03,-2.764542067601844622e+00
1.989666666666566925e+03,1.071005272789949814e+01
1.989749999999900183e+03,-1.392084062871562011e+01
1.989833333333233440e+03,-4.620888162559400314e+01
1.989916666666566698e+03,-3.532941503197517363e+01
1.989999999999899956e+03,-8.349938756119282601e+00
1.990083333333233213e+03,-2.085002375094756033e+01
1.990166666666566471e+03,-4.477012466250306488e+01
1.990249999999899728e+03,-2.792974454198308720e+01
1.990333333333232986e+03,9.376750721522491006e-01
1.990416666666566243e+03,7.467212934057339879e+00
1.990499999999899501e+03,-1.554679033822887746e+01
1.990583333333232758e+03,-3.963722330773511970e+01
1.990666666666566016e+03,-2.591559809591998231e+01
1.990749999999899273e+03,-7.276701872029716966e+00
1.990833333333232531e+03,-2.876118578909591150e+01
1.990916666666565789e+03,-4.866345882786980326e+01
1.990999999999899046e+03,-2.378115300349301009e+01
1.991083333333232304e+03,4.150242544898361530e-01
1.991166666666565561e+03,6.974811597603292057e-02
1.991249999999898819e+03,-1.494271494580882909e+01
1.991333333333232076e+03,-2.772572589188041192e+01
1.991416666666565334e+03,-1.529995375867076746e+01
1.991499999999898591e+03,-7.411727894032049235e+00
1.991583333333231849e+03,-3.126255155797633734e+01
1.991666666666565106e+03,-4.505760801441855534e+01
1.991749999999898364e+03,-1.863268991587599999e+01
1.991833333333231622e+03,-9.939501834055128882e-01
1.991916666666564879e+03,-7.330529452667629897e+00
1.991999999999898137e+03,-1.634784916740063565e+01
1.992083333333231394e+03,-2.205629293908683408e+01
1.992166666666564652e+03,-1.084158524436914384e+01
1.992249999999897909e+03,-1.196920278742030064e+01
1.992333333333231167e+03,-4.229341576016997806e+01
1.992416666666564424e+03,-5.038075097467347518e+01
1.992499999999897682e+03,-2.249125452406256187e+01
1.992583333333230939e+03,-1.240505163538750644e+01
1.992666666666564197e+03,-1.846025926386184679e+01
1.992749999999897454e+03,-1.642030033163459279e+01
1.992833333333230712e+03,-1.495968582285685500e+01
1.992916666666563970e+03,-4.105487479413454821e+00
1.992999999999897227e+03,-4.351043430508315879e+00
1.993083333333230485e+03,-3.189730172580236811e+01
1.993166666666563742e+03,-4.147446568248082599e+01
1.993249999999897000e+03,-1.762808814521849854e+01
1.993333333333230257e+03,-1.086412785004567283e+01
1.993416666666563515e+03,-1.996414915148164226e+01
1.993499999999896772e+03,-1.592284358790771392e+01
1.993583333333230030e+03,-1.213308888109091654e+01
1.993666666666563287e+03,-2.639723977009904132e+00
1.993749999999896545e+03,-6.578722070551858536e+00
1.993833333333229803e+03,-3.536321385559297426e+01
1.993916666666563060e+03,-4.166145707681040733e+01
1.993999999999896318e+03,-2.240153503276084734e+01
1.994083333333229575e+03,-2.308531676318439452e+01
1.994166666666562833e+03,-3.162123109798837106e+01
1.994249999999896090e+03,-2.231050232944591372e+01
1.994333333333229348e+03,-1.300765663612960132e+01
1.994416666666562605e+03,1.904560099232266879e+00
1.994499999999895863e+03,8.697606320402577751e-01
1.994583333333229120e+03,-3.077436481544893354e+01
1.994666666666562378e+03,-3.928384019422763629e+01
1.994749999999895635e+03,-1.902744716728584606e+01
1.994833333333228893e+03,-2.010355153203292389e+01
1.994916666666562151e+03,-3.309248223529287714e+01
1.994999999999895408e+03,-2.653144700905923514e+01
1.995083333333228666e+03,-1.570828383795929106e+01
1.995166666666561923e+03,1.927091286779571533e+00
1.995249999999895181e+03,3.421153378898331709e+00
1.995333333333228438e+03,-2.602544009846240414e+01
1.995416666666561696e+03,-3.218791627586436732e+01
1.995499999999894953e+03,-1.573838805312524158e+01
1.995583333333228211e+03,-2.173948032522205409e+01
1.995666666666561468e+03,-3.622348059308422563e+01
1.995749999999894726e+03,-2.885854438033327085e+01
1.995833333333227984e+03,-1.419320811516206859e+01
1.995916666666561241e+03,2.985444215926079892e+00
1.995999999999894499e+03,4.586177184454953704e-01
1.996083333333227756e+03,-2.939098260845316446e+01
1.996166666666561014e+03,-2.814760612985589461e+01
1.996249999999894271e+03,-9.707101158595699886e+00
1.996333333333227529e+03,-2.674241681316715002e+01
1.996416666666560786e+03,-4.806308441666796227e+01
1.996499999999894044e+03,-3.739758358735370791e+01
1.996583333333227301e+03,-1.792577562956588011e+01
1.996666666666560559e+03,-9.362670481879078466e-01
1.996749999999893816e+03,-4.312254985224150516e+00
1.996833333333227074e+03,-2.793568186701407541e+01
1.996916666666560332e+03,-1.755942016960597840e+01
1.996999999999893589e+03,2.618017777407352753e+00
1.997083333333226847e+03,-1.920758858988655859e+01
1.997166666666560104e+03,-4.516107096212149941e+01
1.997249999999893362e+03,-3.215771375040278457e+01
1.997333333333226619e+03,-9.089987851661492257e+00
1.997416666666559877e+03,-1.518457296889092589e+00
1.997499999999893134e+03,-1.253729206872425905e+01
1.997583333333226392e+03,-2.849255561326766184e+01
1.997666666666559649e+03,-8.791123494962187479e+00
1.997749999999892907e+03,4.993623076062096544e+00
1.997833333333226165e+03,-2.987033100274570785e+01
1.997916666666559422e+03,-5.356470316808085386e+01
1.997999999999892680e+03,-3.378511983184203871e+01
1.998083333333225937e+03,-1.457453922722464057e+01
1.998166666666559195e+03,-1.640025199562763447e+01
1.998249999999892452e+03,-2.730988356220191093e+01
1.998333333333225710e+03,-2.850145670247317042e+01
1.998416666666558967e+03,3.087942658198755908e+00
1.998499999999892225e+03,1.295083321422799116e+01
1.998583333333225482e+03,-3.004180844632629999e+01
1.998666666666558740e+03,-5.125239571353684909e+01
1.998749999999891998e+03,-2.307397101419693186e+01
1.998833333333225255e+03,-4.972518108254183389e+00
1.998916666666558513e+03,-2.109701460264245299e+01
1.998999999999891770e+03,-3.558263355765083702e+01
1.999083333333225028e+03,-2.462263821463169222e+01
1.999166666666558285e+03,1.041849146606800147e+01
1.999249999999891543e+03,1.177700379926027807e+01
1.999333333333224800e+03,-3.365292094723119476e+01
1.999416666666558058e+03,-4.505103572790820010e+01
1.999499999999891315e+03,-1.617010455626568799e+01
1.999583333333224573e+03,-1.032706843429743415e+01
1.999666666666557830e+03,-3.339019348161759382e+01
1.999749999999891088e+03,-4.091071147247225070e+01
1.999833333333224346e+03,-1.805830392206160440e+01
1.999916666666557603e+03,1.428472115360428774e+01
1.999999999999890861e+03,4.558601872888598194e+00
2.000083333333224118e+03,-3.987224982628593750e+01
2.000166666666557376e+03,-3.746036101070098567e+01
2.000249999999890633e+03,-4.547406127706572931e+00
2.000333333333223891e+03,-1.413029068634313035e+01
2.000416666666557148e+03,-4.819539288287195689e+01
2.000499999999890406e+03,-4.654387193701924730e+01
2.000583333333223663e+03,-1.352828635897338927e+01
2.000666666666556921e+03,1.154779986187063656e+01
2.000749999999890179e+03,-4.860004084960090509e+00
2.000833333333223436e+03,-3.854393829492993007e+01
2.000916666666556694e+03,-2.355799821082067780e+01
2.000999999999889951e+03,5.621495150663644580e+00
2.001083333333223209e+03,-1.391963854075500606e+01
2.001166666666556466e+03,-4.839709455868736399e+01
2.001249999999889724e+03,-3.798676073992427860e+01
2.001333333333222981e+03,-2.405310061359344331e+00
2.001416666666556239e+03,7.644990447040466819e+00
2.001499999999889496e+03,-1.679503354304106466e+01
2.001583333333222754e+03,-3.721812659331776274e+01
2.001666666666556011e+03,-1.052666869894986768e+01
2.001749999999889269e+03,8.479167913075759344e+00
2.001833333333222527e+03,-2.881897932447616029e+01
2.001916666666555784e+03,-5.982856196834684681e+01
2.001999999999889042e+03,-3.646830671436084970e+01
2.002083333333222299e+03,-5.083693288022193002e+00
2.002166666666555557e+03,-1.010789592157782657e+01
2.002249999999888814e+03,-3.287778805449945452e+01
2.002333333333222072e+03,-3.332123174177155533e+01
2.002416666666555329e+03,3.320609959959003987e+00
2.002499999999888587e+03,1.381121508203521131e+01
2.002583333333221844e+03,-2.954981525513954921e+01
2.002666666666555102e+03,-5.355727343797286011e+01
2.002749999999888360e+03,-2.234743340092274977e+01
2.002833333333221617e+03,4.402656463496253281e+00
2.002916666666554875e+03,-1.600482606161522270e+01
2.002999999999888132e+03,-3.874030841620390220e+01
2.003083333333221390e+03,-2.419366075490435009e+01
2.003166666666554647e+03,1.264140761494661547e+01
2.003249999999887905e+03,9.417440624563614193e+00
2.003333333333221162e+03,-3.856491661316164965e+01
2.003416666666554420e+03,-5.039570981045000053e+01
2.003499999999887677e+03,-1.681931191964558536e+01
2.003583333333220935e+03,-6.011182775013121926e+00
2.003666666666554192e+03,-3.439768111065447442e+01
2.003749999999887450e+03,-4.583796645268674297e+01
2.003833333333220708e+03,-1.724612449640341438e+01
2.003916666666553965e+03,1.583031650948052516e+01
2.003999999999887223e+03,2.326491801196077347e+00
2.004083333333220480e+03,-4.172447692607073577e+01
2.004166666666553738e+03,-4.026027256714180425e+01
2.004249999999886995e+03,-4.352347380994444848e+00
2.004333333333220253e+03,-7.285845597782818928e+00
2.004416666666553510e+03,-4.487123505850581751e+01
2.004499999999886768e+03,-4.609907826434118050e+01
2.004583333333220025e+03,-8.605890440235397065e+00
2.004666666666553283e+03,1.379730213204457812e+01
2.004749999999886541e+03,-6.678819059744919073e+00
2.004833333333219798e+03,-3.887944413382292907e+01
2.004916666666553056e+03,-2.597173575476493923e+01
2.004999999999886313e+03,2.420090806740017086e+00
2.005083333333219571e+03,-1.324891669935563954e+01
2.005166666666552828e+03,-4.869942964197464619e+01
2.005249999999886086e+03,-3.928050935330002602e+01
2.005333333333219343e+03,-9.015098154698151234e-01
2.005416666666552601e+03,7.012615608845901960e+00
2.005499999999885858e+03,-1.859442672082169778e+01
2.005583333333219116e+03,-3.633305709347214929e+01
2.005666666666552373e+03,-1.312967865289381209e+01
2.005749999999885631e+03,4.958193258922754865e+00
2.005833333333218889e+03,-2.726023951778023147e+01
2.005916666666552146e+03,-5.979798689186877425e+01
2.005999999999885404e+03,-3.711051028884423886e+01
2.006083333333218661e+03,-2.385178373814916597e+00
2.006166666666551919e+03,-9.408078979827806165e+00
2.006249999999885176e+03,-3.098770264811071939e+01
2.006333333333218434e+03,-2.896154133268146325e+01
2.006416666666551691e+03,2.986395358047495563e-01
2.006499999999884949e+03,8.811120026301043850e+00
2.006583333333218206e+03,-2.633269423711178447e+01
2.006666666666551464e+03,-5.036331627975714298e+01
2.006749999999884722e+03,-2.386357200895043462e+01
2.006833333333217979e+03,3.629122324124274712e+00
2.006916666666551237e+03,-1.555975549816791670e+01
2.006999999999884494e+03,-3.464062397121168857e+01
2.007083333333217752e+03,-1.913310687119232156e+01
2.007166666666551009e+03,8.385072783260437035e+00
2.007249999999884267e+03,3.308369419707936743e+00
2.007333333333217524e+03,-3.706877933703761130e+01
2.007416666666550782e+03,-5.032785708835643845e+01
2.007499999999884039e+03,-2.051931514112327548e+01
2.007583333333217297e+03,-8.369862686902109772e+00
2.007666666666550555e+03,-3.537477643803758554e+01
2.007749999999883812e+03,-4.254368647022857175e+01
2.007833333333217070e+03,-1.453599022123383655e+01
2.007916666666550327e+03,1.009636808492851046e+01
2.007999999999883585e+03,8.799914684532446074e-01
2.008083333333216842e+03,-3.277962340928720408e+01
2.008166666666550100e+03,-3.864961088958393987e+01
2.008249999999883357e+03,-1.136342038256991849e+01
2.008333333333216615e+03,-8.326650648667733634e+00
2.008416666666549872e+03,-3.949482343037402643e+01
2.008499999999883130e+03,-3.935965329334904084e+01
2.008583333333216387e+03,-7.653765669236506142e+00
2.008666666666549645e+03,6.525786961359450800e+00
2.008749999999882903e+03,-6.168302202940804335e+00
2.008833333333216160e+03,-2.893684281738770636e+01
2.008916666666549418e+03,-2.659124877461628955e+01
2.008999999999882675e+03,-7.533237816001046028e+00
2.009083333333215933e+03,-1.743426348362613609e+01
2.009166666666549190e+03,-4.666800739590190261e+01
2.009249999999882448e+03,-3.751143749550983841e+01
2.009333333333215705e+03,-5.864289178861376683e+00
2.009416666666548963e+03,-3.589723061508642843e-01
2.009499999999882220e+03,-1.248433191832054057e+01
2.009583333333215478e+03,-2.497190743304252081e+01
2.009666666666548736e+03,-1.875233390450607374e+01
2.009749999999881993e+03,-5.950367959560955100e+00
2.009833333333215251e+03,-2.424988533854908468e+01
2.009916666666548508e+03,-5.249598656947944875e+01
2.009999999999881766e+03,-3.717289785646686084e+01
2.010083333333215023e+03,-9.274943510253249812e+00
2.010166666666548281e+03,-1.232377490842161905e+01
2.010249999999881538e+03,-1.817006212769906881e+01
2.010333333333214796e+03,-1.752244521917353026e+01
2.010416666666548053e+03,-8.889601169961023786e+00
2.010499999999881311e+03,-9.438529733368241637e-01
2.010583333333214568e+03,-1.928487713636922152e+01
2.010666666666547826e+03,-4.260661483488359380e+01
2.010749999999881084e+03,-2.926977459026165462e+01
2.010833333333214341e+03,-7.540711789476043592e+00
2.010916666666547599e+03,-1.571398602592760874e+01
2.010999999999880856e+03,-2.037562965969480899e+01
2.011083333333214114e+03,-1.409501482845540110e+01
2.011166666666547371e+03,-5.852082598398256508e+00
2.011249999999880629e+03,-2.404104504254334529e+00
2.011333333333213886e+03,-2.566723120084261467e+01
2.011416666666547144e+03,-4.683836131246313528e+01
2.011499999999880401e+03,-3.132157856145169461e+01
2.011583333333213659e+03,-1.773065205384613208e+01
2.011666666666546917e+03,-3.056108913992787990e+01
2.011749999999880174e+03,-2.922153582483286982e+01
2.011833333333213432e+03,-1.634707345284743951e+01
2.011916666666546689e+03,-4.264863979815846307e+00
2.011999999999879947e+03,4.610223035373930855e+00
2.012083333333213204e+03,-1.556611935035608241e+01
2.012166666666546462e+03,-3.905519975449646353e+01
2.012249999999879719e+03,-2.683030434422936494e+01
2.012333333333212977e+03,-1.289367740835864140e+01
2.012416666666546234e+03,-2.673351256410684584e+01
2.012499999999879492e+03,-2.875306345794005125e+01
2.012583333333212749e+03,-1.709927350823096148e+01
2.012666666666546007e+03,-5.966722016866080835e+00
2.012749999999879265e+03,4.232527263400683637e+00
2.012833333333212522e+03,-1.374420987124374349e+01
2.012916666666545780e+03,-3.427137508020913970e+01
2.012999999999879037e+03,-2.367864695859538671e+01
2.013083333333212295e+03,-1.847165074591970324e+01
2.013166666666545552e+03,-3.588079650528226239e+01
2.013249999999878810e+03,-3.521171497274158213e+01
2.013333333333212067e+03,-1.988646247084378516e+01
2.013416666666545325e+03,-6.081404775657022199e+00
2.013499999999878582e+03,4.983301720607251184e+00
2.013583333333211840e+03,-1.453172059704852082e+01
2.013666666666545098e+03,-3.356231197475750605e+01
2.013749999999878355e+03,-1.792545970244388798e+01
2.013833333333211613e+03,-1.410519252139261681e+01
2.013916666666544870e+03,-3.947807277883057253e+01
2.013999999999878128e+03,-4.293364431384841851e+01
2.014083333333211385e+03,-2.437088805878107323e+01
2.014166666666544643e+03,-8.702422285901395327e+00
2.014249999999877900e+03,2.291509466607468681e+00
2.014333333333211158e+03,-1.464458995850938905e+01
2.014416666666544415e+03,-2.699668589560573650e+01
2.014499999999877673e+03,-7.688262779824174942e+00
2.014583333333210931e+03,-7.497146580825431172e+00
2.014666666666544188e+03,-3.574999913613388003e+01
2.014749999999877446e+03,-4.038949162730716580e+01
2.014833333333210703e+03,-1.972425992345177193e+01
2.014916666666543961e+03,-6.204245660765717929e+00
2.014999999999877218e+03,-3.548012808861813028e+00
2.015083333333210476e+03,-2.030165727712046930e+01
2.015166666666543733e+03,-2.293895312877732096e+01
2.015249999999876991e+03,5.954359347990738627e-01
2.015333333333210248e+03,-1.101257541723604838e+01
2.015416666666543506e+03,-4.803139452663656073e+01
2.015499999999876763e+03,-4.669314449468980399e+01
2.015583333333210021e+03,-2.199892882017997664e+01
2.015666666666543279e+03,-1.462317445671152072e+01
2.015749999999876536e+03,-1.809743340708673287e+01
2.015833333333209794e+03,-2.860984924220261405e+01
2.015916666666543051e+03,-1.631022245834125783e+01
2.015999999999876309e+03,1.370283326386600464e+01
2.016083333333209566e+03,-3.971178437954806739e+00
2.016166666666542824e+03,-4.503324837469368447e+01
2.016249999999876081e+03,-3.984244360952948227e+01
2.016333333333209339e+03,-9.889981845318249754e+00
2.016416666666542596e+03,-9.521964053157994101e+00
2.016499999999875854e+03,-2.516328326175962360e+01
2.016583333333209112e+03,-3.132833796094609013e+01
2.016666666666542369e+03,-9.550603006260894645e+00
2.016749999999875627e+03,1.726069373124639128e+01
2.016833333333208884e+03,-9.965516872087933464e+00
2.016916666666542142e+03,-4.812969577677337440e+01
2.016999999999875399e+03,-3.436821485954745725e+01
2.017083333333208657e+03,-1.142396768394189088e+01
2.017166666666541914e+03,-2.432225478407402974e+01
2.017249999999875172e+03,-4.038175409688857087e+01
2.017333333333208429e+03,-3.357205781965359392e+01
2.017416666666541687e+03,-2.878894789843123192e+00
2.017499999999874944e+03,1.824938751059290354e+01
2.017583333333208202e+03,-1.613053394535632989e+01
2.017666666666541460e+03,-4.700141104569618733e+01
2.017749999999874717e+03,-2.194976725433902232e+01
2.017833333333207975e+03,-2.070860073834747794e+00
2.017916666666541232e+03,-2.943674512864772197e+01
2.017999999999874490e+03,-5.009721912397330357e+01
2.018083333333207747e+03,-3.096626721464166110e+01
2.018166666666541005e+03,2.506842374764850945e+00
2.018249999999874262e+03,1.292467336497665542e+01
2.018333333333207520e+03,-2.196999813779802935e+01
2.018416666666540777e+03,-3.923947578382300350e+01
2.018499999999874035e+03,-8.518600673588471395e+00
2.018583333333207293e+03,-1.958602301811502855e-01
2.018666666666540550e+03,-3.452147516020085050e+01
2.018749999999873808e+03,-4.913537363753987108e+01
2.018833333333207065e+03,-2.221665793585808046e+01
2.018916666666540323e+03,5.114730703074961582e+00
2.018999999999873580e+03,1.681860788347844249e+00
2.019083333333206838e+03,-3.020076564865353674e+01
2.019166666666540095e+03,-3.112578125712889943e+01
2.019249999999873353e+03,3.634875167012030062e+00
2.019333333333206610e+03,-4.776688811287822745e+00
2.019416666666539868e+03,-5.006464727471436760e+01
2.019499999999873125e+03,-5.416048527987970118e+01
2.019583333333206383e+03,-1.821088873738484892e+01
2.019666666666539641e+03,-1.989834229204902272e+00
2.019749999999872898e+03,-1.682886919904316869e+01
2.019833333333206156e+03,-3.734369901805807501e+01
2.019916666666539413e+03,-1.972398329555423047e+01
2.019999999999872671e+03,1.578145243536081210e+01
2.020083333333205928e+03,-2.923649831846738323e+00
2.020166666666539186e+03,-4.759584441481509032e+01
2.020249999999872443e+03,-4.307297841159043372e+01
2.020333333333205701e+03,-4.808979385641757531e+00
2.020416666666538958e+03,-3.783513594552054826e-01
2.020499999999872216e+03,-2.608209348857391419e+01
2.020583333333205474e+03,-3.643760250646565879e+01
